S No., Constraints, Programs, Exec. Time
289,(or (>= (f y y) x) (>= (f y y) x)),unknown,93572
290,(or (<= (f y y) (- (f y y) (f y y))) (= x (+ (f y y) y))),(define-fun f ((x Int) (y Int)) Int 0),106292
291,(and (>= y (f y y)) (>= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),89779
292,(or (= (+ (f x x) x) (+ (f x x) x)) (= (+ (f x x) x) (+ (f x x) x))),(define-fun f ((x Int) (y Int)) Int 0),51039
293,(or (< (- (f x y) (f x y)) (- (f x y) x)) (< (- (f x y) (f x y)) (- (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),62696
294,(and (<= y (- y y)) (>= (- y y) y)),unknown,51732
295,(or (> y (- x x)) (> y (- x x))),unknown,51161
296,(or (>= (f x y) y) (>= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),51797
297,(or (< (+ (f y x) (f y x)) x) (= y x)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) y) 2)),53464
298,(and (>= (+ y (f y x)) (+ x (f y x))) (>= (+ y (f y x)) (+ x (f y x)))),unknown,52763
299,(or (= (- y y) y) (> y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),79983
300,(and (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),89154
301,(and (= x (f x x)) (= x (f x x))),(define-fun f ((x Int) (y Int)) Int x),101424
302,(or (>= (- x y) (+ y y)) (<= (- x y) x)),unknown,107691
303,(and (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),81280
304,(and (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,95523
305,(and (< y y) (= (+ x (f x y)) (+ x (f x y)))),unknown,100332
306,(and (>= y y) (< (+ y x) (+ y y))),unknown,95571
307,(or (>= (f y y) (- x (f y y))) (>= (f y y) (- x (f y y)))),unknown,95841
308,(or (>= (- y (f y x)) (+ (- y (f y x)) (f y x))) (<= x (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),100381
309,(or (< y (+ (f x y) (f x y))) (< y (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ y (* (- 2) _let_1)) 0) (div (+ 2 y) 2) _let_1)))),107527
310,(and (> x (f y x)) (<= (+ x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 2) y)) 0) (+ (- 1) y) (+ x (* (- 1) y)))),100932
311,(or (<= (f x y) (- (f x y) (f x y))) (= y x)),(define-fun f ((x Int) (y Int)) Int 0),98068
312,(and (<= (+ y y) (f y y)) (<= (+ y y) (f y y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),100884
313,(and (= x y) (<= (f x x) (f x x))),unknown,107313
314,(and (>= (+ x (f x x)) y) (= y (+ x (f x x)))),Timeout,148091
315,(and (> (- y x) (f y y)) (>= (f y y) (+ (f y y) y))),unknown,110960
316,(or (<= (+ y x) (f x x)) (<= (+ y x) (f x x))),unknown,97140
317,(or (>= y y) (> x (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),95340
318,(and (>= (f x y) (f x y)) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),93573
319,(and (<= y x) (<= y x)),unknown,93699
320,(or (>= (f x x) (+ (f x x) (f x x))) (< (f x x) x)),(define-fun f ((x Int) (y Int)) Int 0),100663
321,(or (<= (f x y) (f x y)) (< (- y (+ (f x y) y)) x)),(define-fun f ((x Int) (y Int)) Int 0),97974
322,(and (< (+ y y) (+ y x)) (< (+ y y) (+ y x))),unknown,94057
323,(and (<= (+ x (f y x)) x) (<= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),99285
324,(or (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),100107
325,(and (>= x (+ x (f x y))) (> (+ x (f x y)) (+ x (f x y)))),unknown,95107
326,(or (< y y) (< y y)),unknown,92777
327,(or (= (+ y (f x y)) (+ y (f x y))) (= (+ y (f x y)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),95618
328,(or (<= x (+ (+ (f x x) y) x)) (<= x (+ (+ (f x x) y) x))),unknown,94184
329,(or (< (+ y (- y y)) y) (>= y (- y y))),unknown,87234
330,(or (> y y) (= (- (f y x) (f y x)) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),93681
331,(and (= (f y y) x) (<= y y)),Timeout,144606
332,(and (<= (- x x) (- x x)) (>= (+ (f y y) y) x)),unknown,94552
333,(and (>= (f x x) (+ (f x x) (- x (f x x)))) (<= y (- x (f x x)))),unknown,96095
334,(or (> (f y y) (f y y)) (<= (f y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 0),93575
335,(or (= y y) (<= (+ (f x y) y) x)),(define-fun f ((x Int) (y Int)) Int 0),93784
336,(and (>= (f x y) (- (f x y) (f x y))) (< x x)),unknown,95388
337,(or (<= y (f y y)) (<= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),101785
338,(and (< (- y x) (- (- y x) y)) (< (- y x) (- (- y x) y))),unknown,98432
339,(or (>= y y) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),93633
340,(or (< y (- y x)) (< y (- y x))),unknown,95126
341,(and (< y (+ y y)) (< y (+ y y))),unknown,92902
342,(and (<= (- x x) y) (<= x y)),unknown,94949
343,(or (> x (- y x)) (>= (- x (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (and (not (>= (+ (* 2 x) (* (- 1) y)) 1)) (not (>= x 2))) (div (+ (- 1) x) 2) 1)),103985
344,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),98858
345,(or (> (+ y (+ x y)) x) (> x y)),unknown,96401
346,(or (< (+ (f y x) x) x) (< (+ (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),100910
347,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),98179
348,(or (>= (- y (f x x)) (f x x)) (<= (- y (f x x)) (- y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),97043
349,(and (<= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),94701
350,(and (> (f y x) (- y y)) (> (f y x) (- y y))),(define-fun f ((x Int) (y Int)) Int 1),98025
351,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),98728
352,(and (= (- y y) (f y y)) (> (- y x) (f y y))),unknown,96861
353,(and (> (- x x) y) (> (- x x) y)),unknown,94357
354,(and (> (f y y) (+ y y)) (> (f y y) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),103044
355,(or (>= y (- (- y (f y x)) (f y x))) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),93848
356,(and (<= (+ (f x y) y) (- (+ (f x y) y) (+ (f x y) y))) (<= (+ (f x y) y) (- (+ (f x y) y) (+ (f x y) y)))),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),99700
357,(and (= (f y x) y) (> y x)),unknown,96650
358,(or (>= x y) (>= x y)),unknown,94517
359,(or (<= (+ (f x x) x) y) (>= (- x (f x x)) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),99617
360,(and (>= y x) (>= x (- y x))),unknown,101459
361,(or (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),108619
362,(and (> y (- y (f y y))) (> y (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 1),102873
363,(and (<= (+ (f x x) y) (- (+ (f x x) y) (f x x))) (= (+ (f x x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),104228
364,(and (>= (f x y) (f x y)) (<= (+ (f x y) (- x (f x y))) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),98641
365,(or (> (- y (f x x)) (- y (f x x))) (> (- y (f x x)) (- y (f x x)))),unknown,96502
366,(or (<= x (f x y)) (= x y)),(define-fun f ((x Int) (y Int)) Int x),111673
367,(or (< (f y x) (- x y)) (< (f y x) (- x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),100462
368,(or (< x y) (<= y (- y y))),unknown,96680
369,(or (= y (+ y (f x x))) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),95060
370,(and (> x x) (< x (- (f y y) y))),unknown,94900
371,(or (= y y) (<= y y)),(define-fun f ((x Int) (y Int)) Int 0),94195
372,(or (= (+ x x) y) (= (+ x x) y)),unknown,103362
373,(or (< (- (+ x y) y) x) (< (f x x) (f x x))),unknown,93607
374,(and (> y x) (> y x)),unknown,95540
375,(or (> x x) (>= (f y y) y)),(define-fun f ((x Int) (y Int)) Int x),99547
376,(and (= y (f y y)) (< (+ y y) (+ y y))),unknown,95441
377,(and (< x (f x x)) (< x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),104398
378,(or (>= x y) (>= x y)),unknown,96856
379,(and (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),103312
380,(and (= (+ (- (f x x) (f x x)) (f x x)) (- (f x x) (f x x))) (= (+ (- (f x x) (f x x)) (f x x)) (- (f x x) (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),99515
381,(and (< (f y x) (- (f y x) y)) (> (- (f y x) y) (- (f y x) y))),unknown,96791
382,(and (< (+ y y) (+ y y)) (< (+ y y) (+ y y))),unknown,94852
383,(or (< y x) (>= y y)),(define-fun f ((x Int) (y Int)) Int 0),98698
384,(or (> x (f y y)) (> x (f y y))),unknown,94350
385,(or (= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),100365
386,(and (< x y) (< x y)),unknown,95569
387,(or (>= y (+ (f y x) y)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int 0),100791
388,(or (>= y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int y),96314
389,(and (<= (+ y (f y x)) x) (<= (+ y (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),98681
390,(and (>= (+ y (f x y)) (+ y (f x y))) (>= (+ y (f x y)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),95405
391,(or (< x x) (< (+ y x) y)),unknown,95640
392,(or (< (+ y x) y) (< (+ y x) y)),unknown,99732
393,(or (< (+ y y) (f x x)) (< (+ y y) (f x x))),Timeout,146709
394,(and (< x x) (< x x)),unknown,94750
395,(and (<= (f x x) x) (> x y)),unknown,99249
396,(and (< (- x y) y) (= (f y x) (- x y))),unknown,96700
397,(or (= x (f y y)) (= (+ x (f y y)) (f y y))),Timeout,148682
398,(and (> (f y y) x) (> (f y y) x)),unknown,101107
399,(and (< x (f x x)) (< x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),99697
400,(and (<= y y) (= y x)),unknown,102409
401,(and (= y x) (<= (- x x) x)),unknown,102596
402,(or (>= y (- (f x y) (- x x))) (< (- x x) (- x x))),(define-fun f ((x Int) (y Int)) Int y),99809
403,(or (<= y (+ y (f x x))) (>= y x)),(define-fun f ((x Int) (y Int)) Int 0),100312
404,(and (>= (f x y) (+ (f x y) x)) (>= (f x y) (+ (f x y) x))),unknown,103474
405,(or (>= (f x x) x) (>= (f x x) x)),(define-fun f ((x Int) (y Int)) Int x),106556
406,(and (> y (f x y)) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),110872
407,(or (= (+ x y) (+ x y)) (= (+ x y) (+ x y))),(define-fun f ((x Int) (y Int)) Int 0),96810
408,(or (>= (+ y (- x y)) (- x y)) (< x x)),unknown,97523
409,(or (= (- x (f y y)) y) (= (- x (f y y)) y)),unknown,110303
410,(or (>= x y) (>= x y)),unknown,94650
411,(or (> (f y y) x) (> (f y y) x)),unknown,101611
412,(and (= (- (f y y) x) (f y y)) (= (- (f y y) x) (f y y))),unknown,110455
413,(or (<= y (+ (f y x) x)) (= x y)),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),100878
414,(and (<= x (- y (f x x))) (<= x (- y (f x x)))),unknown,99763
415,(or (>= (- x y) (+ x (f y x))) (>= (+ x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int (ite (>= x 2) (* (- 1) x) (- 1))),101731
416,(and (>= (- x (f x y)) x) (>= (- x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int 0),118300
417,(and (< x x) (> (- (f x y) y) y)),unknown,94101
418,(and (<= x (+ y (f y y))) (>= (+ y (f y y)) (+ y (f y y)))),unknown,96472
419,(and (< (+ y (f y x)) (f y x)) (> (- x (f y x)) (f y x))),unknown,97529
420,(and (> x x) (> x x)),unknown,96806
421,(and (< (+ x y) x) (< (+ x y) x)),unknown,96617
422,(and (>= y (- y (f x y))) (>= x (- y (- y (f x y))))),unknown,99191
423,(or (= (+ (f y x) (f y x)) (f y x)) (<= (- y (f y x)) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),95993
424,(or (< y (f y x)) (< y (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),99196
425,(or (>= (- y x) (- y (f y y))) (>= (- y x) (- y (f y y)))),unknown,96640
426,(and (= y (- y (f y y))) (>= (- x x) x)),unknown,98405
427,(or (< x (f y y)) (<= (+ (f y y) x) y)),unknown,95138
428,(or (= y (+ (f y x) x)) (= y (+ (f y x) x))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),91740
429,(and (< y (+ x y)) (< y (+ x y))),unknown,102685
430,(or (<= (f x x) (- x (f x x))) (<= (f x x) (- x (f x x)))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= (+ y (* (- 2) (div (+ 1 y) 2))) 0))) (div (+ (- 1) y) 2) (div (+ 1 x) 2))),108974
431,(or (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),94111
432,(and (<= (+ x (f y y)) y) (< (+ x (f y y)) x)),unknown,96902
433,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),97796
434,(and (< y (+ x (f y x))) (< y (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),105408
435,(and (<= y y) (<= y (- y x))),unknown,97634
436,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),100020
437,(or (> (f y y) y) (> y y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),100195
438,(and (<= (+ (f x x) y) y) (<= (+ (f x x) y) y)),(define-fun f ((x Int) (y Int)) Int 0),99151
439,(and (< (- (f y x) y) y) (< (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),104259
440,(and (> y x) (> y x)),unknown,94438
441,(or (<= x x) (> y x)),(define-fun f ((x Int) (y Int)) Int 0),94936
442,(or (>= (f y y) x) (>= (f y y) x)),unknown,101434
443,(and (< (- (f y y) x) y) (>= x (f y y))),unknown,103749
444,(and (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),95316
445,(or (< x y) (>= y (f x x))),unknown,94863
446,(and (> x x) (> x x)),unknown,97469
447,(and (<= x x) (<= (- x y) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* 2 x) (* (- 1) y))),100848
448,(or (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),105463
449,(and (>= x (+ y (f y y))) (>= x (+ y (f y y)))),unknown,96429
450,(and (> (- (- x (f x x)) (f x x)) x) (> (- (- x (f x x)) (f x x)) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),104900
451,(and (<= y x) (<= y x)),unknown,104062
452,(and (>= y x) (<= x (f y y))),unknown,104885
453,(and (>= (f y x) x) (= (+ x y) x)),unknown,106858
454,(and (> (+ x (+ x (f y x))) y) (> (+ x (+ x (f y x))) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 2) y))),101040
455,(or (<= y (f y y)) (< x x)),(define-fun f ((x Int) (y Int)) Int x),99431
456,(or (<= (- x y) y) (<= (- x y) (- x y))),(define-fun f ((x Int) (y Int)) Int 0),96206
457,(or (= (+ (f x y) y) (+ (f x y) y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),96918
458,(and (> y (- (f x x) x)) (> y (- (f x x) x))),unknown,96005
459,(or (> y (f y x)) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),100715
460,(or (<= (- y x) x) (<= (- y x) x)),unknown,97113
461,(or (> (f x x) y) (> (f x x) y)),unknown,97304
462,(and (>= x x) (>= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),98916
463,(and (> x (f y y)) (< (+ x (f y y)) (+ x (f y y)))),unknown,100875
464,(and (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),102824
465,(and (<= (- (f x x) y) x) (= (- (f x x) y) x)),Timeout,146335
466,(and (<= y (+ (f x y) (- x y))) (<= y (+ (f x y) (- x y)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) (* 2 y))),102743
467,(and (> (- (f x x) x) x) (<= x (f x x))),(define-fun f ((x Int) (y Int)) Int (ite (and (= x y) (not (>= y (- 1)))) y (+ 1 (* 2 x)))),71144
468,(and (<= (- (f x x) y) (f x x)) (= x y)),unknown,59771
469,(and (> (+ y y) (+ y y)) (<= y (+ (f y x) y))),unknown,54699
470,(and (> x (+ x y)) (> x (+ x y))),unknown,53279
471,(or (> x (+ (f y y) (f y y))) (> y x)),Timeout,126020
472,(and (>= x y) (>= x y)),unknown,53282
473,(and (> (+ y x) y) (> (+ y x) y)),unknown,61832
474,(or (<= (+ (f x y) y) (+ (f x y) y)) (<= y x)),(define-fun f ((x Int) (y Int)) Int 0),90929
475,(or (= x (f x y)) (>= (- (f x y) x) x)),(define-fun f ((x Int) (y Int)) Int (* 2 x)),60496
476,(or (<= x x) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),76047
477,(or (<= y y) (>= y (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),101879
478,(or (>= (+ x (f x y)) x) (>= (+ x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int 0),102992
479,(and (> (+ x y) (- (f y x) (f y x))) (= (- (f y x) (f y x)) x)),unknown,105882
480,(or (= y y) (= x (- y (f y y)))),(define-fun f ((x Int) (y Int)) Int 0),97340
481,(or (> x x) (>= (f x x) (f x x))),(define-fun f ((x Int) (y Int)) Int 0),98376
482,(or (< x (- y x)) (< x (- y x))),unknown,105979
483,(and (<= (+ y y) x) (<= (+ y y) x)),unknown,101908
484,(and (>= x y) (> y y)),unknown,96454
485,(and (< x y) (<= x (+ (f y x) x))),unknown,114955
486,(and (>= (+ (+ x (f x x)) x) y) (>= (f x x) x)),unknown,99383
487,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),95392
488,(and (> (+ (f x y) (f x y)) y) (<= x (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 y))) (let ((_let_1 (div _let_0 2))) (ite (and (not (>= (+ y (* (- 2) _let_1)) 0)) (not (>= (+ x y (* (- 1) _let_1)) 1))) _let_1 (ite (>= (+ (* 2 x) y) 1) (+ x y) (div (+ 2 y) 2)))))),112364
489,(or (<= y (- x (f y x))) (<= y (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),102077
490,(or (<= (f y y) (f y y)) (<= (+ y y) y)),(define-fun f ((x Int) (y Int)) Int 0),100442
491,(or (>= y x) (>= y x)),unknown,111223
492,(and (< x (f x x)) (< x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),102703
493,(or (>= (+ y x) x) (>= (+ y x) x)),unknown,123404
494,(or (> y (f y y)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),104599
495,(or (> x (- (f y x) (f y x))) (> x (- (f y x) (f y x)))),unknown,97289
496,(and (> (- (- y (f x x)) (f x x)) y) (<= y y)),(define-fun f ((x Int) (y Int)) Int (- 1)),102119
497,(or (> (+ (f y y) x) (+ (f y y) x)) (> y (f y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),110646
498,(and (>= (+ y y) (+ y y)) (<= (f x x) y)),unknown,106621
499,(and (> (+ (+ x x) (+ x x)) (+ x x)) (> (+ (+ x x) (+ x x)) (+ x x))),unknown,104370
500,(or (> x (+ y x)) (> x (+ y x))),unknown,98770
501,(or (<= y x) (<= y x)),unknown,100246
502,(or (= (f y x) x) (= y x)),(define-fun f ((x Int) (y Int)) Int y),97273
503,(or (<= y (f y x)) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int x),102656
504,(or (>= (+ x (f x y)) x) (>= (+ x (f x y)) x)),(define-fun f ((x Int) (y Int)) Int 0),101302
505,(or (> (- y (f y y)) (f y y)) (>= (- y (f y y)) x)),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div y 2))) (ite (and (= x y) (not (>= y 1))) (ite (>= (+ y (* (- 2) _let_0)) 1) _let_0 (div (+ (- 2) y) 2)) 0))),111574
506,(or (<= y (- (- x y) y)) (> x (- x y))),unknown,101627
507,(or (>= (- y (f x y)) (+ x y)) (>= y x)),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),102226
508,(and (< (- y y) (f y y)) (< (- y y) (f y y))),(define-fun f ((x Int) (y Int)) Int 1),104417
509,(and (< x (- y y)) (< x (- y y))),unknown,101336
510,(or (= x x) (= x x)),(define-fun f ((x Int) (y Int)) Int 0),97137
511,(and (>= y (f x y)) (> (f x y) y)),unknown,95776
512,(and (= (+ y x) (+ y x)) (= (+ y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int 0),98973
513,(and (< (- y x) x) (< (- y x) x)),unknown,97034
514,(and (> (f y y) (f y y)) (> (f y y) (- y y))),unknown,99632
515,(or (> (f y y) x) (> (f y y) x)),unknown,100158
516,(and (<= y (+ (f y x) (f y x))) (<= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),106731
517,(or (<= (+ y y) y) (<= (+ y y) y)),unknown,98242
518,(or (> y y) (> y y)),unknown,96064
519,(or (= x (f y x)) (>= y (+ (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int y),102531
520,(and (< (+ (f x x) (f x x)) (+ (f x x) (f x x))) (>= (f x x) y)),unknown,95876
521,(and (< (+ (+ y y) (f x x)) y) (< (+ (+ y y) (f x x)) y)),unknown,96018
522,(and (<= x (f y x)) (>= (- y x) (f y x))),unknown,104244
523,(and (< x y) (< x y)),unknown,97126
524,(or (<= (f y x) y) (> (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int x),102825
525,(and (<= x (+ x x)) (> x x)),unknown,96274
526,(or (>= (f x y) (+ y (f x y))) (> (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x y)),106856
527,(or (>= x x) (>= x x)),(define-fun f ((x Int) (y Int)) Int 0),97274
528,(and (<= x (+ x x)) (<= x (+ x x))),unknown,101792
529,(and (> (f y y) y) (> (+ (+ x (f y y)) (+ x (f y y))) (+ x (f y y)))),unknown,101738
530,(and (<= y (- x (+ (f x x) y))) (<= y (- x (+ (f x x) y)))),Timeout,144155
531,(or (> x (f x x)) (>= (+ (f x x) y) (+ (f x x) y))),(define-fun f ((x Int) (y Int)) Int 0),103108
532,(and (< (- (f x x) (+ (f x x) (f x x))) x) (< (- (f x x) (+ (f x x) (f x x))) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x))),103422
533,(and (>= (f x y) (+ (f x y) (f x y))) (>= (f x y) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),100732
534,(or (<= (f y x) (+ y x)) (<= (f y x) (+ y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),101766
535,(or (> (- x x) (- y (f x y))) (> (f x y) (- x x))),(define-fun f ((x Int) (y Int)) Int (ite (>= y 0) (+ 1 y) 0)),103581
536,(and (> (f x x) (+ (f x x) x)) (= (f x x) x)),unknown,98786
537,(or (<= (- y (f x x)) (f x x)) (<= y x)),unknown,97797
538,(or (>= (+ y y) x) (>= (+ y y) x)),unknown,96318
539,(and (> (f y y) (+ y (- x (f y y)))) (>= (- x (f y y)) (- x (f y y)))),unknown,98463
540,(or (< x y) (<= (+ (+ y (f y x)) x) y)),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),105015
541,(and (>= x y) (>= x y)),unknown,105633
542,(or (<= y (- (f x x) y)) (<= y (- (f x x) y))),Timeout,148863
543,(and (> y x) (> x y)),unknown,107655
544,(or (<= y (f x x)) (> x (f x x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),106197
545,(and (> (f y x) y) (> (f y x) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),113860
546,(and (>= (f x x) x) (< y (+ y y))),unknown,124650
547,(or (>= y y) (= (+ x x) (+ (+ x x) x))),(define-fun f ((x Int) (y Int)) Int 0),102813
548,(or (>= (+ y y) (+ y x)) (>= (+ y y) (+ y x))),unknown,96955
549,(or (> y x) (<= (f x x) y)),unknown,105361
550,(and (< (f y x) y) (< (+ (+ (f y x) y) (+ (f y x) y)) (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int (ite (>= x 0) (+ (- 1) (* (- 1) x)) (+ (- 1) x))),104741
551,(and (<= x (- x (f y x))) (<= (- x (f y x)) y)),unknown,102132
552,(or (= y (- x x)) (= y (- x x))),unknown,101160
553,(or (< y (- (f y x) (f y x))) (< y (- (f y x) (f y x)))),unknown,97516
554,(and (>= y (+ y (f x x))) (>= y (+ y (f x x)))),(define-fun f ((x Int) (y Int)) Int 0),101343
555,(and (< (- (+ x (f y x)) (+ x (f y x))) x) (< (- (+ x (f y x)) (+ x (f y x))) x)),unknown,109884
556,(or (>= x (+ y x)) (< (+ x (+ y x)) (f y y))),Timeout,147330
557,(or (> x (+ y y)) (< (+ y y) (f y y))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* 2 x))),104424
558,(or (> y y) (> (f y y) x)),unknown,98466
559,(or (< (f y y) (+ x y)) (= y (f y y))),(define-fun f ((x Int) (y Int)) Int x),101950
560,(and (<= (- y (f x y)) (+ y y)) (= x x)),(define-fun f ((x Int) (y Int)) Int (* (- 1) y)),103267
561,(or (< x x) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),101344
562,(or (< y x) (> x (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 1),103013
563,(or (> (+ y x) (+ y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),95620
