S No., Constraints, Programs, Exec. Time
273,(or (> (f y x) (f x y)) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (- y 1)),86168
274,(or (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),49578
275,(and (< (+ (f y x) x) (f y x)) (= (f x y) (f x y))),unknown,48380
276,(or (> (+ y x) (+ (f x y) x)) (> (+ y x) (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),50870
277,(and (> (f y x) (- (f y x) (f y x))) (= (f x y) x)),unknown,52792
278,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),50863
279,(and (>= y (+ x (f y x))) (>= y (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),50306
280,(and (= (- (f x y) x) y) (= (- (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ x y)),47649
281,(and (<= (f x y) y) (<= (f x y) y)),(define-fun f ((x Int) (y Int)) Int y),53498
282,(and (< (+ (f y x) (f x y)) (f y x)) (< (+ (f y x) (f x y)) (f y x))),(define-fun f ((x Int) (y Int)) Int (- 1)),54153
283,(or (< (+ (f y x) y) (+ (f y x) y)) (< (+ (f y x) y) (+ (f y x) y))),unknown,50890
284,(and (= (- y x) (f x y)) (< (f x y) (f y x))),Timeout,126684
285,(and (<= (f x y) (+ y (f y x))) (= x (f x y))),unknown,95158
286,(and (< y (+ (f x y) x)) (< y (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int (+ 1 (* (- 1) x) y)),53609
287,(and (>= (f y x) (f x y)) (<= (+ y (f x y)) y)),(define-fun f ((x Int) (y Int)) Int 0),55092
288,(and (<= y (f x y)) (> x (+ y y))),unknown,48413
289,(and (>= (f y x) (- y (- (f x y) (f y x)))) (>= (f y x) (- y (- (f x y) (f y x))))),(define-fun f ((x Int) (y Int)) Int y),50258
290,(and (<= (- x x) x) (= y (- x x))),unknown,53185
291,(or (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),53157
292,(and (<= (f y x) (- (f y x) (f y x))) (> (f x y) y)),unknown,53093
293,(and (< (f x y) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),52039
294,(or (<= (+ (f y x) x) (- (f x y) y)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),58202
295,(or (<= y (- (f y x) y)) (<= y (- (f y x) y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),54171
296,(and (< x (- (f y x) y)) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (ite (>= x 1) (+ 1 x y) (+ 1 y))),53883
297,(and (< (+ (f y x) (f x y)) (- y (f x y))) (< (+ (f y x) (f x y)) (- y (f x y)))),Timeout,126370
298,(and (<= y (+ (f y x) (f x y))) (> (f x y) x)),Timeout,126966
299,(or (> (f y x) (+ (f y x) y)) (< y (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 1),52389
300,(or (>= (+ (f y x) (f y x)) x) (<= (f y x) x)),(define-fun f ((x Int) (y Int)) Int (- 1)),53202
301,(or (>= (f y x) (f y x)) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),50076
302,(or (= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),53642
303,(and (<= y (- x y)) (= x y)),unknown,51299
304,(and (<= (+ (f x y) x) (f y x)) (= y (+ (f x y) x))),Timeout,125460
305,(or (<= (f y x) (+ x (f y x))) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),51497
306,(or (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),51034
307,(and (< (+ x (f y x)) (f x y)) (< (f x y) x)),unknown,51165
308,(and (>= y (- (f x y) (f x y))) (>= y (- (f x y) (f x y)))),unknown,56227
309,(and (< (- y (f x y)) (f x y)) (> (- y (f x y)) (f y x))),Timeout,126404
310,(or (= (- (f y x) x) (- (f y x) x)) (= (- (f y x) x) (- (f y x) x))),(define-fun f ((x Int) (y Int)) Int 0),55209
311,(and (> (f y x) (f y x)) (> (f y x) (f y x))),unknown,53702
312,(and (> (f x y) y) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),51501
313,(or (= (+ x x) (f x y)) (= (+ x x) (f x y))),(define-fun f ((x Int) (y Int)) Int (* 2 x)),48957
314,(or (<= (f y x) x) (< (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int x),56631
315,(or (<= (f x y) (f x y)) (< x x)),(define-fun f ((x Int) (y Int)) Int 0),56440
316,(or (< (f y x) x) (>= (- (- (f x y) y) (- (f x y) y)) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),59110
317,(and (<= y (f x y)) (= (+ (f x y) y) (f y x))),unknown,64442
318,(or (< y (- (f x y) (f y x))) (< y (- (f x y) (f y x)))),unknown,71851
319,(or (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),48131
320,(or (<= (- (f y x) (+ (f y x) (f x y))) (- (f y x) (+ (f y x) (f x y)))) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int 0),49637
321,(and (> (- (f x y) (f x y)) (f y x)) (<= (+ x y) x)),unknown,54930
322,(or (>= y x) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),57666
323,(or (<= (f x y) (- y (f x y))) (> (+ (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int 1),57724
324,(and (<= (- x (f x y)) (f y x)) (<= (f x y) y)),unknown,52749
325,(and (< (f y x) x) (= (f y x) (f x y))),Timeout,136737
326,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),107416
327,(or (< x (f x y)) (<= (f y x) (- x x))),(define-fun f ((x Int) (y Int)) Int 0),87101
328,(and (> (+ (f y x) (f x y)) (+ (f y x) (f x y))) (< (f y x) (- (f y x) (f y x)))),unknown,63319
329,(and (>= (f x y) (f y x)) (>= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),77111
330,(and (> (f y x) (f y x)) (> (f y x) (f y x))),unknown,59755
331,(or (< (- (f y x) x) x) (< (- (f y x) x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),65758
332,(or (= (- (f x y) (f y x)) (- (f x y) (f y x))) (<= (f x y) (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),61162
333,(or (<= (f y x) (f x y)) (<= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),74370
334,(or (< y x) (< y x)),unknown,61583
335,(or (< (f y x) (+ y y)) (< (f y x) (+ y y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),52828
336,(and (< x x) (>= (f y x) x)),unknown,52623
337,(or (< (- (f y x) (- y y)) (- y y)) (< (f x y) (- y y))),(define-fun f ((x Int) (y Int)) Int (- 0 1)),107894
338,(and (< (f y x) (+ (f x y) (f x y))) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),78721
339,(or (> x (f x y)) (> x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),49427
340,(or (= x (- (f x y) y)) (>= x (- (f x y) y))),(define-fun f ((x Int) (y Int)) Int (+ x y)),53710
341,(or (>= (f y x) x) (>= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),47041
342,(and (<= x (- y x)) (< (f y x) y)),unknown,57271
343,(or (= x (- y y)) (= x (- y y))),unknown,57234
344,(or (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),50870
345,(and (< x (f y x)) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),55419
346,(or (< y (f x y)) (< (+ (f x y) x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* (- 1) x) y)),54453
347,(and (>= y (f x y)) (>= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),48348
348,(or (> (f x y) x) (> (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),52243
349,(and (= (+ (f x y) (f x y)) x) (= (+ (f x y) (f x y)) x)),unknown,54175
350,(and (<= (f x y) (+ (f x y) y)) (<= (f x y) (+ (f x y) y))),unknown,53986
351,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),51042
352,(or (< (- x (f y x)) x) (< (- x (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 1),54595
353,(or (= y (+ x (f y x))) (= y (+ x (f y x)))),(define-fun f ((x Int) (y Int)) Int (+ x (* (- 1) y))),54412
354,(and (= (- y y) x) (<= (f x y) (- (f x y) (f x y)))),unknown,55594
355,(and (>= x (+ (f x y) y)) (<= (f x y) (+ (+ (f x y) y) (f x y)))),unknown,58728
356,(or (< (- (f x y) (f y x)) (- (f x y) (f y x))) (< (- (f x y) (f y x)) (- (f x y) (f y x)))),unknown,57010
357,(or (> (f y x) x) (> (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int (+ y 1)),92833
358,(and (>= (f y x) (f x y)) (= (f y x) y)),unknown,66031
359,(or (< (+ x (f y x)) y) (< (+ x (f y x)) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x (* (- 1) y))),56319
360,(or (< (- y x) (f y x)) (< (- y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x (* (- 1) y))),60264
361,(or (>= y (f y x)) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),61398
362,(and (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),54053
363,(or (> (f x y) x) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int y),57489
364,(and (<= (- y x) (f y x)) (> x (f x y))),unknown,52817
365,(or (= x (f y x)) (= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),55157
366,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),54154
367,(and (< (f x y) (+ y (f x y))) (> x x)),unknown,51827
368,(or (< (+ x (f x y)) (- y (f x y))) (> (f y x) (f x y))),Timeout,126899
369,(or (<= (+ (f y x) (f x y)) (+ (f y x) (f x y))) (<= (+ (f y x) (f x y)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),58849
370,(or (<= (+ (f y x) y) (f y x)) (<= (+ (f y x) y) (f y x))),unknown,52471
371,(and (<= (f x y) (f x y)) (= (+ (f y x) y) (f y x))),unknown,57858
372,(and (< (- y (f x y)) x) (= x (+ x (f x y)))),unknown,62123
373,(and (> (f y x) (- (f y x) (f x y))) (> x y)),unknown,53835
374,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),51194
375,(and (< y (f x y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),57617
376,(and (>= (f x y) x) (>= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),55973
377,(and (< (+ x x) (- (f x y) (f x y))) (< (+ x x) (- (f x y) (f x y)))),unknown,53708
378,(or (> (+ (f y x) (f y x)) (+ (f y x) (f y x))) (>= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),54296
379,(and (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),53336
380,(and (= y (- y (f x y))) (= y (- y (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),50662
381,(or (= x (f y x)) (<= (- (f y x) (f x y)) (f x y))),(define-fun f ((x Int) (y Int)) Int y),57201
382,(and (> y (f x y)) (= (f x y) (- x y))),unknown,56640
383,(and (<= x (- x y)) (<= x (- x y))),unknown,84381
384,(and (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,57574
385,(and (< x (f x y)) (<= (f y x) x)),unknown,58287
386,(or (>= (+ (f x y) x) (- y y)) (>= (+ (f x y) x) (- y y))),(define-fun f ((x Int) (y Int)) Int (* (- 1) x)),57299
387,(or (> (f y x) x) (> (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),54090
388,(and (> x (f y x)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),54809
389,(and (> (- (f x y) y) (- x (f x y))) (> (- (f x y) y) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x y))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x y (* (- 2) _let_1)) 0) (div (+ 2 x y) 2) _let_1)))),55088
390,(and (>= (f x y) (f x y)) (<= x y)),unknown,48307
391,(or (< (- (f y x) (f y x)) y) (< (- (f y x) (f y x)) y)),unknown,51100
392,(and (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),57067
393,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),53893
394,(and (< (- (f y x) (f x y)) y) (< (- (f y x) (f x y)) y)),unknown,55844
395,(and (= y y) (= y y)),(define-fun f ((x Int) (y Int)) Int 0),48201
396,(and (<= x (f x y)) (< (f y x) (f x y))),unknown,55779
397,(or (= y (+ y (f y x))) (= y (+ y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),50786
398,(and (<= (f y x) (f x y)) (= (f y x) y)),Timeout,129769
399,(or (<= x y) (<= x y)),unknown,55131
400,(and (< (+ (f x y) x) x) (<= y (f x y))),unknown,61705
401,(or (<= y (+ x (f x y))) (<= y (+ x (f x y)))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),58607
402,(or (<= (+ (- y y) y) (+ (- y y) y)) (< y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),54539
403,(or (<= (+ y (f y x)) (f x y)) (<= (+ y (f y x)) (f x y))),unknown,64130
404,(and (< (- (f x y) (f y x)) (+ (f x y) (- (f x y) (f y x)))) (>= y y)),(define-fun f ((x Int) (y Int)) Int 1),54890
405,(and (< (f x y) (- (f y x) x)) (< (f x y) (- (f y x) x))),unknown,59455
406,(or (> x (- (f x y) (f y x))) (> x (- (f x y) (f y x)))),unknown,62595
407,(and (> (f x y) y) (<= y x)),unknown,52454
408,(and (< x (+ (f y x) (f x y))) (< x (+ (f y x) (f x y)))),Timeout,129386
409,(or (<= x (f y x)) (<= x (f y x))),(define-fun f ((x Int) (y Int)) Int y),58075
410,(or (> y y) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),55692
411,(and (<= (- x (f y x)) (- x (f y x))) (>= x (- x (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),53174
412,(and (< y (f x y)) (> (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),54217
413,(and (< (f y x) (f x y)) (< (f y x) (f x y))),unknown,68102
414,(and (= x (- x y)) (= x (- x y))),unknown,61443
415,(and (< (- (f x y) y) y) (>= x x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 y))),57817
416,(and (<= x x) (>= (+ (+ (f y x) y) y) (f y x))),unknown,57844
417,(and (< (- (f y x) y) y) (< (- (f y x) y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) (* 2 x))),62011
418,(or (<= (f x y) (+ (f x y) (f y x))) (>= (+ (f x y) (f y x)) x)),(define-fun f ((x Int) (y Int)) Int 0),63275
419,(or (>= y (f x y)) (= (+ (f y x) (f y x)) (f x y))),(define-fun f ((x Int) (y Int)) Int y),66159
420,(and (< (+ (f x y) (f x y)) x) (< (+ (f x y) (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (div (+ (- 1) x) 2)),58899
421,(and (= (f y x) y) (< (f y x) (f y x))),unknown,69652
422,(or (< (f x y) (f x y)) (> (f y x) (+ (f y x) y))),unknown,68271
423,(and (>= (+ x y) y) (>= y (+ x (f x y)))),unknown,54166
424,(or (<= (+ y x) (f y x)) (= (+ y (f x y)) x)),(define-fun f ((x Int) (y Int)) Int (+ y x)),113996
425,(and (>= (- y (- x x)) (- y (- x x))) (< x (f y x))),(define-fun f ((x Int) (y Int)) Int (+ 1 y)),53025
426,(or (< (f y x) (f x y)) (= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),50632
427,(and (= y (+ (f y x) y)) (= y (+ (f y x) y))),(define-fun f ((x Int) (y Int)) Int 0),55139
428,(and (> (f x y) (+ (f x y) x)) (> (f x y) (+ (f x y) x))),unknown,57672
429,(and (> y (- (f x y) (f x y))) (> y (- (f x y) (f x y)))),unknown,57057
430,(and (<= y x) (>= (f y x) (f y x))),unknown,55114
431,(and (> (f x y) (- y x)) (>= x y)),unknown,52314
432,(and (>= y (- (+ x x) y)) (> (f x y) (f y x))),unknown,58262
433,(or (> (+ y (f x y)) (+ y (f x y))) (> (+ y (f x y)) (+ y (f x y)))),unknown,52186
434,(or (< y (+ y x)) (> (+ y x) (+ y x))),unknown,50757
435,(and (> (f x y) (- y (f y x))) (> (+ (- y (f y x)) x) x)),unknown,54695
436,(and (<= (f y x) (f y x)) (<= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),48858
437,(and (= x x) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),55744
438,(or (>= (f y x) (- (f y x) (f x y))) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int 0),56863
439,(and (> (f x y) (f y x)) (> (+ (f x y) y) (f y x))),unknown,55533
440,(and (< (+ x x) y) (< (+ x x) y)),unknown,53515
441,(or (<= x x) (> (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),59992
442,(and (>= y (f y x)) (> (+ x x) y)),unknown,53702
443,(or (<= y x) (<= y x)),unknown,48476
444,(or (> y (f y x)) (<= x y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),52778
445,(or (>= x y) (= (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),55475
446,(and (< x (f x y)) (<= (f y x) x)),unknown,52190
447,(and (<= (f x y) (- (f y x) (- x (f x y)))) (< (f x y) (- x (f x y)))),unknown,53321
448,(and (>= (- (f x y) y) y) (>= (- (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int (* 2 y)),52740
449,(and (>= y (+ (f y x) x)) (> (+ (f y x) x) y)),unknown,51368
450,(and (> x y) (> x y)),unknown,49346
451,(and (>= x (f x y)) (>= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),51455
452,(and (= (f x y) x) (= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),49195
453,(or (= x (- x y)) (>= (- x (f x y)) (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),52196
454,(or (<= x (f x y)) (<= x (f x y))),(define-fun f ((x Int) (y Int)) Int x),50498
455,(or (> y x) (> y x)),unknown,46819
456,(or (> y (- x y)) (> y (- x y))),unknown,50337
457,(or (= (f y x) (- (f y x) (f x y))) (= (f y x) (- (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),49935
458,(or (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),48502
459,(or (< y x) (>= (- y (f y x)) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),49254
460,(or (> x y) (> x y)),unknown,50589
461,(and (>= (+ y x) (f y x)) (>= (+ y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),51564
462,(or (= y (f x y)) (< (+ x (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int y),53116
463,(or (< (+ (f y x) (f y x)) (+ (f y x) (f y x))) (> (f y x) (f x y))),unknown,53165
464,(and (< x (f x y)) (= y (f y x))),unknown,54439
465,(or (>= (+ (f y x) (f y x)) (f x y)) (<= (+ (f y x) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 1),60626
466,(or (>= (+ (f x y) (f x y)) (+ (f x y) (f x y))) (>= (+ (f x y) (f x y)) (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),51289
467,(and (> x x) (> x x)),unknown,45962
468,(or (< (f y x) x) (< (- y y) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),56252
469,(or (>= y (f x y)) (> x (f y x))),(define-fun f ((x Int) (y Int)) Int x),51444
470,(and (< (+ x y) x) (< (+ x y) x)),unknown,48992
471,(and (= (f x y) (f x y)) (= (f x y) (f x y))),(define-fun f ((x Int) (y Int)) Int 0),44382
472,(and (<= (- x x) (f x y)) (<= (f x y) y)),unknown,50441
473,(and (> y (f x y)) (< (f y x) (f x y))),unknown,100474
474,(and (<= (f x y) (f x y)) (= x (+ (f x y) x))),(define-fun f ((x Int) (y Int)) Int 0),54908
475,(or (>= (+ x y) (f y x)) (>= (+ x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ x y)),57922
476,(and (>= (- x y) y) (>= (- x y) x)),unknown,50941
477,(and (= y (f x y)) (= y (f x y))),(define-fun f ((x Int) (y Int)) Int y),51852
478,(and (>= (f y x) x) (= (- (f y x) (f x y)) y)),Timeout,128087
479,(or (>= (+ (+ (f y x) (f x y)) (f y x)) (+ (f y x) (f x y))) (>= (+ (+ (f y x) (f x y)) (f y x)) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),55765
480,(or (= (+ (f x y) y) y) (= (+ (f x y) y) y)),(define-fun f ((x Int) (y Int)) Int 0),53962
481,(or (> (f x y) (f x y)) (> (f x y) (f x y))),unknown,54091
482,(and (< (- (f y x) x) y) (< (- (f y x) x) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x y)),58351
483,(or (>= (f y x) (- y (f y x))) (>= (f y x) (- y (f y x)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (div x 2))) (ite (>= (+ x (* (- 2) _let_0)) 1) (div (+ 1 x) 2) _let_0))),58502
484,(or (< (f x y) (f y x)) (>= x (f y x))),(define-fun f ((x Int) (y Int)) Int x),59635
485,(or (= (- x (f y x)) y) (< (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int (+ (* (- 1) x) y)),51980
486,(or (= (f x y) (+ (f y x) (f x y))) (= (f x y) (+ (f y x) (f x y)))),(define-fun f ((x Int) (y Int)) Int 0),56345
487,(and (>= (f y x) x) (<= y x)),unknown,64162
488,(and (<= (+ y (f x y)) (f x y)) (<= (+ y (f x y)) (f x y))),unknown,52740
489,(and (<= x (f y x)) (= x (f x y))),unknown,55124
490,(and (< (f x y) y) (< (f x y) y)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),49897
491,(and (<= (f y x) y) (> y (f x y))),(define-fun f ((x Int) (y Int)) Int (ite (>= (+ x (* (- 1) y)) (- 1)) (+ (- 1) y) x)),54051
492,(and (< y x) (< y x)),unknown,48841
493,(and (< y y) (< y y)),unknown,47911
494,(and (< (f y x) y) (>= x x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),54488
495,(or (= y (f y x)) (= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),47234
496,(or (<= x (f y x)) (>= (f y x) y)),(define-fun f ((x Int) (y Int)) Int y),59267
497,(or (< y (f y x)) (= y (- x x))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),61962
498,(or (>= (- y (+ (f y x) x)) (f x y)) (> (f x y) (f y x))),(define-fun f ((x Int) (y Int)) Int (- x y)),99626
499,(or (>= (f x y) x) (= (- x (f y x)) (+ y (f x y)))),(define-fun f ((x Int) (y Int)) Int x),55156
500,(or (<= (f x y) (f y x)) (<= x x)),(define-fun f ((x Int) (y Int)) Int 0),52771
501,(and (< x (f x y)) (< x (f x y))),(define-fun f ((x Int) (y Int)) Int (+ 1 x)),53450
502,(or (< x (+ (f x y) (f x y))) (< x (+ (f x y) (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 2))) (ite (>= (+ x (* (- 2) _let_1)) 0) (div (+ 2 x) 2) _let_1)))),57589
503,(or (< (- x (f x y)) (+ (f x y) (f x y))) (= x (- x (f x y)))),(define-fun f ((x Int) (y Int)) Int (let ((_let_0 (+ 1 x))) (let ((_let_1 (div _let_0 3))) (ite (>= x (- 3)) (ite (>= x 3) (ite (and (>= (+ x (* (- 3) _let_1)) 0) (not (= _let_1 0))) (div (+ 3 x) 3) _let_1) 1) (- 1))))),55861
504,(or (< (f y x) x) (< (f y x) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) y)),52882
505,(and (>= (f x y) (f x y)) (> (f x y) (f x y))),unknown,52334
506,(or (>= (f y x) (f x y)) (>= (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int 1),64510
507,(and (> (+ (f x y) (f y x)) x) (> (+ (f x y) (f y x)) x)),Timeout,128575
508,(and (= (f x y) y) (>= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int y),54771
509,(and (> (f y x) y) (> (- y (f y x)) x)),unknown,54826
510,(and (> (- y y) y) (> (- y y) y)),unknown,50970
511,(or (>= (+ y x) (f y x)) (<= (+ y y) x)),(define-fun f ((x Int) (y Int)) Int (+ x y)),61059
512,(or (<= y (f y x)) (<= y (f y x))),(define-fun f ((x Int) (y Int)) Int x),49594
513,(and (= (f y x) x) (= (f y x) x)),(define-fun f ((x Int) (y Int)) Int y),58628
514,(or (<= x y) (> (f y x) (f x y))),(define-fun f ((x Int) (y Int)) Int y),72512
515,(or (<= (- x y) (f x y)) (>= x (+ (f y x) (f y x)))),Timeout,140667
516,(and (<= (f y x) y) (<= (f y x) y)),(define-fun f ((x Int) (y Int)) Int x),58087
517,(or (< (f x y) x) (< (f x y) x)),(define-fun f ((x Int) (y Int)) Int (+ (- 1) x)),72669
518,(or (< x x) (< x x)),unknown,68751
519,(or (>= (- (f y x) (f y x)) (- (f y x) (f y x))) (>= (- (f y x) (f y x)) (- (f y x) (f y x)))),(define-fun f ((x Int) (y Int)) Int 0),64737
520,(and (<= (f x y) x) (<= (f x y) x)),(define-fun f ((x Int) (y Int)) Int x),56979
521,(or (>= x y) (>= x y)),unknown,62079
522,(or (> (+ x (f x y)) (f y x)) (> (+ x (f x y)) (f y x))),unknown,64300
523,(or (> y x) (> y x)),unknown,54548
524,(or (= (- x (- (f x y) x)) (- x (- (f x y) x))) (>= (- (f x y) x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),60583
525,(or (= (f y x) (f y x)) (= (f y x) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),59917
526,(or (< (f x y) (- x (f y x))) (< (f x y) (- x (f y x)))),Timeout,132554
527,(or (> (f x y) (f y x)) (> (f x y) (f y x))),unknown,101101
528,(and (= (f x y) x) (>= (f x y) (f y x))),Timeout,133602
529,(and (>= (+ (f x y) (f y x)) (f y x)) (>= (+ (f x y) (f y x)) (f y x))),(define-fun f ((x Int) (y Int)) Int 0),49951
